, ID,Nationality,Age,DaysSinceCreation,AverageLeadTime,LodgingRevenue,OtherRevenue,BookingsCanceled,BookingsNoShowed,BookingsCheckedIn,PersonsNights,RoomNights,DaysSinceLastStay,DaysSinceFirstStay,DistributionChannel,MarketSegment,SRHighFloor,SRLowFloor,SRAccessibleRoom,SRMediumFloor,SRBathtub,SRShower,SRCrib,SRKingSizeBed,SRTwinBed,SRNearElevator,SRAwayFromElevator,SRNoAlcoholInMiniBar,SRQuietRoom
15486,18063,PRT,40,781,6,625.0,21.0,0,0,2,1,1,740,781,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
15491,18069,GBR,51,781,13,310.0,49.5,0,0,1,2,2,783,783,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
15500,18078,JPN,49,781,6,167.38,14.0,0,0,1,2,1,782,782,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
15534,18112,PRT,46,781,117,413.1,8.0,0,0,1,8,4,785,785,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
15559,18137,GBR,44,781,13,310.0,49.0,0,0,1,2,2,783,783,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
15569,18147,BEL,76,780,3,89.0,19.0,0,0,1,1,1,781,781,Corporate,Aviation,0,0,0,0,0,0,0,0,0,0,0,0,0
15582,18160,JPN,28,780,2,3772.0,181.0,0,0,1,23,23,803,803,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
15583,18161,NZL,54,780,54,440.0,112.0,0,0,1,5,5,785,785,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
15594,18172,PRT,33,780,6,103.65,7.0,0,0,1,1,1,781,781,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
15602,18180,GRC,32,780,93,560.6,211.0,0,0,1,8,4,784,784,Corporate,Corporate,0,0,0,0,0,0,0,0,1,0,0,0,0
15613,18191,PRT,38,780,96,365.0,35.0,0,0,1,5,5,785,785,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
15629,18207,PRT,43,780,3,89.0,10.0,0,0,1,1,1,781,781,Corporate,Aviation,0,0,0,0,0,0,0,0,0,0,0,0,0
15636,18214,ITA,47,780,3,409.5,36.05,0,0,1,1,1,781,781,Corporate,Aviation,0,0,0,0,0,0,0,0,0,0,0,0,0
15672,18252,BEL,59,779,6,832.0,245.75,0,1,2,14,8,197,781,Corporate,Aviation,0,0,0,0,0,0,0,0,0,0,0,0,0
15683,18263,BEL,50,779,3,178.0,49.25,0,0,1,2,2,781,781,Corporate,Aviation,0,0,0,0,0,0,0,0,0,0,0,0,0
15844,18431,GBR,46,776,4,138.0,537.5,0,0,1,2,2,778,778,Corporate,Corporate,0,0,0,0,0,0,0,1,0,0,0,0,0
15855,18442,GBR,59,776,4,138.0,225.0,0,0,1,2,2,778,778,Corporate,Corporate,0,0,0,0,0,0,0,1,0,0,0,0,0
15856,18443,GBR,24,776,4,138.0,18.0,0,0,1,2,2,778,778,Corporate,Corporate,0,0,0,0,0,0,0,1,0,0,0,0,0
15857,18444,PRT,43,776,19,59.0,7.0,0,0,1,1,1,777,777,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
15869,18457,ITA,57,775,2,219.0,41.0,0,0,1,3,3,778,778,Corporate,Aviation,0,0,0,0,0,0,0,0,0,0,0,0,0
15897,18486,PRT,45,775,7,34.0,7.0,0,0,1,1,1,776,776,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
15921,18510,PRT,47,774,14,59.0,16.0,0,0,1,1,1,775,775,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
15965,18554,ESP,61,773,26,142.0,14.0,0,0,1,2,2,775,775,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
15971,18561,AGO,36,773,0,356.0,28.0,0,0,1,4,4,777,777,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
15973,18563,USA,50,773,5,390.0,38.0,0,0,1,5,5,778,778,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
15997,18587,DZA,60,773,6,378.52,31.0,0,0,1,4,4,777,777,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
16009,18599,DZA,54,773,6,1135.56,91.5,0,0,1,4,4,777,777,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
16034,18624,AGO,38,772,0,534.0,42.0,0,0,1,5,5,777,777,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
16104,18695,GBR,55,771,214,225.0,224.0,0,0,1,6,3,771,771,Corporate,Groups,0,0,0,0,0,0,0,0,0,0,0,0,0
16217,18811,SWE,49,770,215,140.0,136.0,0,0,1,2,2,770,770,Corporate,Groups,0,0,0,0,0,0,0,0,0,0,0,0,0
16218,18812,ESP,38,770,215,140.0,136.0,0,0,1,2,2,770,770,Corporate,Groups,0,0,0,0,0,0,0,0,0,0,0,0,0
16258,18853,PRT,49,768,1,260.0,12.0,0,0,2,2,1,577,768,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
16264,18859,NLD,73,768,215,150.0,204.0,0,0,1,2,2,770,770,Corporate,Groups,0,0,0,0,0,0,0,0,0,0,0,0,0
16265,18860,FRA,56,768,215,150.0,158.0,0,0,1,2,2,770,770,Corporate,Groups,0,0,0,0,0,0,0,0,0,0,0,0,0
16266,18861,ESP,33,768,215,150.0,164.5,0,0,1,4,2,770,770,Corporate,Groups,0,0,0,0,0,0,0,0,0,0,0,0,0
16267,18862,ITA,47,768,215,140.0,140.5,0,0,1,2,2,770,770,Corporate,Groups,0,0,0,0,0,0,0,0,0,0,0,0,0
16269,18864,SVK,36,768,215,140.0,136.0,0,0,1,2,2,770,770,Corporate,Groups,0,0,0,0,0,0,0,0,0,0,0,0,0
16270,18865,GBR,64,768,215,140.0,139.0,0,0,1,2,2,770,770,Corporate,Groups,0,0,0,0,0,0,0,0,0,0,0,0,0
16271,18866,CYP,57,768,215,280.0,272.0,0,0,1,2,2,770,770,Corporate,Groups,0,0,0,0,0,0,0,0,0,0,0,0,0
16272,18867,DNK,47,768,215,140.0,136.0,0,0,1,2,2,770,770,Corporate,Groups,0,0,0,0,0,0,0,0,0,0,0,0,0
16273,18868,ITA,50,768,215,140.0,156.0,0,0,1,2,2,770,770,Corporate,Groups,0,0,0,0,0,0,0,0,0,0,0,0,0
16274,18869,FRA,41,768,215,140.0,136.0,0,0,1,2,2,770,770,Corporate,Groups,0,0,0,0,0,0,0,0,0,0,0,0,0
16275,18870,CYP,57,768,215,280.0,272.0,0,0,1,2,2,770,770,Corporate,Groups,0,0,0,0,0,0,0,0,0,0,0,0,0
16276,18871,BEL,52,768,215,140.0,189.0,0,0,1,2,2,770,770,Corporate,Groups,0,0,0,0,0,0,0,0,0,0,0,0,0
16277,18872,GBR,51,768,215,150.0,164.0,0,0,1,2,2,770,770,Corporate,Groups,0,0,0,0,0,0,0,0,0,0,0,0,0
16278,18873,PRT,52,768,215,140.0,136.0,0,0,1,2,2,770,770,Corporate,Groups,0,0,0,0,0,0,0,0,0,0,0,0,0
16279,18874,ESP,47,768,215,140.0,136.0,0,0,1,2,2,770,770,Corporate,Groups,0,0,0,0,0,0,0,0,0,0,0,0,0
16280,18875,GBR,42,768,215,140.0,138.5,0,0,1,2,2,770,770,Corporate,Groups,0,0,0,0,0,0,0,0,0,0,0,0,0
16281,18876,FRA,42,768,215,140.0,152.5,0,0,1,2,2,770,770,Corporate,Groups,0,0,0,0,0,0,0,0,0,0,0,0,0
16282,18878,ITA,48,768,214,225.0,160.0,0,0,1,6,3,771,771,Corporate,Groups,0,0,0,0,0,0,0,0,0,0,0,0,0
16290,18886,GBR,41,768,20,104.0,23.0,0,0,1,2,1,769,769,Corporate,Corporate,0,0,0,0,0,0,0,1,0,0,0,0,0
16292,18888,NOR,50,768,215,140.0,148.0,0,0,1,2,2,770,770,Corporate,Groups,0,0,0,0,0,0,0,0,0,0,0,0,0
16293,18889,NLD,63,768,215,140.0,181.0,0,0,1,2,2,770,770,Corporate,Groups,0,0,0,0,0,0,0,0,0,0,0,0,0
16294,18890,DEU,53,768,215,140.0,139.0,0,0,1,2,2,770,770,Corporate,Groups,0,0,0,0,0,0,0,0,0,0,0,0,0
16295,18891,FIN,55,768,215,140.0,136.0,0,0,1,2,2,770,770,Corporate,Groups,0,0,0,0,0,0,0,0,0,0,0,0,0
16296,18892,HRV,57,768,215,140.0,141.0,0,0,1,2,2,770,770,Corporate,Groups,0,0,0,0,0,0,0,0,0,0,0,0,0
16297,18893,DNK,54,768,215,140.0,136.0,0,0,1,2,2,770,770,Corporate,Groups,0,0,0,0,0,0,0,0,0,0,0,0,0
16298,18894,ROU,51,768,215,160.0,136.0,0,0,1,4,2,770,770,Corporate,Groups,0,0,0,0,0,0,0,0,0,0,0,0,0
16299,18895,ITA,42,768,215,150.0,155.0,0,0,1,2,2,770,770,Corporate,Groups,0,0,0,0,0,0,0,0,0,0,0,0,0
16300,18896,PRT,39,768,215,140.0,136.0,0,0,1,2,2,770,770,Corporate,Groups,0,0,0,0,0,0,0,0,0,0,0,0,0
16301,18897,ESP,37,768,214,210.0,154.0,0,0,1,3,3,771,771,Corporate,Groups,0,0,0,0,0,0,0,0,0,0,0,0,0
16302,18898,ITA,46,768,215,140.0,136.0,0,0,1,2,2,770,770,Corporate,Groups,0,0,0,0,0,0,0,0,0,0,0,0,0
16303,18899,BEL,41,768,215,140.0,155.5,0,0,1,2,2,770,770,Corporate,Groups,0,0,0,0,0,0,0,0,0,0,0,0,0
16305,18902,ESP,41,768,215,140.0,165.3,0,0,1,2,2,770,770,Corporate,Groups,0,0,0,0,0,0,0,0,0,0,0,0,0
16306,18903,CZE,62,768,215,140.0,136.0,0,0,1,2,2,770,770,Corporate,Groups,0,0,0,0,0,0,0,0,0,0,0,0,0
16307,18904,NOR,33,768,215,140.0,136.0,0,0,1,2,2,770,770,Corporate,Groups,0,0,0,0,0,0,0,0,0,0,0,0,0
16308,18905,EST,39,768,215,140.0,136.0,0,0,1,2,2,770,770,Corporate,Groups,0,0,0,0,0,0,0,0,0,0,0,0,0
16309,18906,HRV,57,768,215,140.0,136.0,0,0,1,2,2,770,770,Corporate,Groups,0,0,0,0,0,0,0,0,0,0,0,0,0
16310,18907,HRV,32,768,0,140.0,136.0,0,0,1,2,2,770,770,Corporate,Groups,0,0,0,0,0,0,0,0,0,0,0,0,0
16311,18908,EST,39,768,215,140.0,136.0,0,0,1,2,2,770,770,Corporate,Groups,0,0,0,0,0,0,0,0,0,0,0,0,0
16312,18909,ISL,37,768,215,140.0,136.0,0,0,1,2,2,770,770,Corporate,Groups,0,0,0,0,0,0,0,0,0,0,0,0,0
16313,18910,CZE,45,768,215,140.0,138.5,0,0,1,2,2,770,770,Corporate,Groups,0,0,0,0,0,0,0,0,0,0,0,0,0
16314,18911,BEL,110,768,215,140.0,164.8,0,0,1,2,2,770,770,Corporate,Groups,0,0,0,0,0,0,0,0,0,0,0,0,0
16315,18912,GBR,44,768,215,150.0,148.0,0,0,1,4,2,770,770,Corporate,Groups,0,0,0,0,0,0,0,0,0,0,0,0,0
16316,18913,CHE,50,768,215,140.0,155.5,0,0,1,2,2,770,770,Corporate,Groups,0,0,0,0,0,0,0,0,0,0,0,0,0
16317,18914,ESP,2,768,215,140.0,136.0,0,0,1,2,2,770,770,Corporate,Groups,0,0,0,0,0,0,0,0,0,0,0,0,0
16318,18915,NLD,57,768,215,140.0,146.0,0,0,1,2,2,770,770,Corporate,Groups,0,0,0,0,0,0,0,0,0,0,0,0,0
16319,18916,CHE,59,768,214,210.0,142.0,0,0,1,3,3,771,771,Corporate,Groups,0,0,0,0,0,0,0,0,0,0,0,0,0
16325,18922,ALB,54,768,215,140.0,136.0,0,0,1,2,2,770,770,Corporate,Groups,0,0,0,0,0,0,0,0,0,0,0,0,0
16327,18924,ALB,32,768,215,140.0,136.0,0,0,1,2,2,770,770,Corporate,Groups,0,0,0,0,0,0,0,0,0,0,0,0,0
16333,18930,PRT,51,768,215,140.0,175.5,0,0,1,2,2,770,770,Corporate,Groups,0,0,0,0,0,0,0,0,0,0,0,0,0
16334,18931,NOR,47,768,215,150.0,150.5,0,0,1,4,2,770,770,Corporate,Groups,0,0,0,0,0,0,0,0,0,0,0,0,0
16337,18934,ITA,40,768,215,150.0,151.0,0,0,1,2,2,770,770,Corporate,Groups,0,0,0,0,0,0,0,0,0,0,0,0,0
16338,18935,ESP,49,768,215,140.0,140.5,0,0,1,2,2,770,770,Corporate,Groups,0,0,0,0,0,0,0,0,0,0,0,0,0
16339,18936,ESP,45,768,215,150.0,148.0,0,0,1,4,2,770,770,Corporate,Groups,0,0,0,0,0,0,0,0,0,0,0,0,0
16340,18937,TUR,39,768,215,140.0,136.0,0,0,1,2,2,770,770,Corporate,Groups,0,0,0,0,0,0,0,0,0,0,0,0,0
16341,18938,HRV,41,768,215,430.0,401.0,0,0,1,2,2,770,770,Corporate,Groups,0,0,0,0,0,0,0,0,0,0,0,0,0
16343,18940,DEU,45,768,215,140.0,138.5,0,0,1,2,2,770,770,Corporate,Groups,0,0,0,0,0,0,0,0,0,0,0,0,0
16344,18941,BEL,50,768,214,225.0,168.0,0,0,1,6,3,771,771,Corporate,Groups,0,0,0,0,0,0,0,1,0,0,0,0,0
16345,18942,ESP,50,768,215,140.0,174.6,0,0,1,2,2,770,770,Corporate,Groups,0,0,0,0,0,0,0,0,0,0,0,0,0
16346,18943,ESP,42,768,215,140.0,136.0,0,0,1,2,2,770,770,Corporate,Groups,0,0,0,0,0,0,0,0,0,0,0,0,0
16347,18944,CZE,44,768,215,140.0,136.0,0,0,1,2,2,770,770,Corporate,Groups,0,0,0,0,0,0,0,0,0,0,0,0,0
16348,18946,GBR,57,768,214,420.0,284.0,0,0,1,3,3,771,771,Corporate,Groups,0,0,0,0,0,0,0,0,0,0,0,0,0
16349,18947,HRV,59,767,215,210.0,142.0,0,0,1,3,3,770,770,Corporate,Groups,0,0,0,0,0,0,0,0,0,0,0,0,0
16351,18949,POL,40,767,215,230.0,145.0,0,0,1,6,3,770,770,Corporate,Groups,0,0,0,0,0,0,0,0,0,0,0,0,0
16352,18950,PRT,51,767,215,210.0,142.0,0,0,1,3,3,770,770,Corporate,Groups,0,0,0,0,0,0,0,0,0,0,0,0,0
16353,18951,ROU,46,767,215,210.0,142.0,0,0,1,3,3,770,770,Corporate,Groups,0,0,0,0,0,0,0,0,0,0,0,0,0
16354,18952,LTU,47,767,215,210.0,199.0,0,0,1,3,3,770,770,Corporate,Groups,0,0,0,0,0,0,0,0,0,0,0,0,0
16355,18953,PRT,54,767,215,210.0,199.0,0,0,1,3,3,770,770,Corporate,Groups,0,0,0,0,0,0,0,0,0,0,0,0,0
16359,18957,ESP,57,767,75,280.0,156.5,0,0,1,4,4,771,771,Corporate,Groups,0,0,0,0,0,0,0,0,0,0,0,0,0
16363,18961,NLD,68,767,215,210.0,177.5,0,0,1,3,3,770,770,Corporate,Groups,0,0,0,0,0,0,0,0,0,0,0,0,0
16365,18963,PRT,48,767,15,368.75,37.5,0,0,1,5,5,772,772,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
16371,18970,GRC,60,767,215,225.0,165.0,0,0,1,6,3,770,770,Corporate,Groups,0,0,0,0,0,0,0,0,0,0,0,0,0
16376,18975,CYP,55,767,215,210.0,142.0,0,0,1,3,3,770,770,Corporate,Groups,0,0,0,0,0,0,0,0,0,0,0,0,0
16379,18979,ITA,57,767,214,300.0,211.5,0,0,1,8,4,771,771,Corporate,Groups,0,0,0,0,0,0,0,0,0,0,0,0,0
16381,18981,LVA,40,767,215,210.0,142.0,0,0,1,3,3,770,770,Corporate,Groups,0,0,0,0,0,0,0,0,0,0,0,0,0
16382,18982,LVA,56,767,215,210.0,142.0,0,0,1,3,3,770,770,Corporate,Groups,0,0,0,0,0,0,0,0,0,0,0,0,0
16385,18985,CYP,53,767,215,210.0,142.0,0,0,1,3,3,770,770,Corporate,Groups,0,0,0,0,0,0,0,0,0,0,0,0,0
16389,18989,HRV,40,767,215,210.0,147.0,0,0,1,3,3,770,770,Corporate,Groups,0,0,0,0,0,0,0,0,0,0,0,0,0
16391,18991,POL,36,767,129,383.6,230.5,0,0,2,7,5,769,770,Corporate,Groups,0,0,0,0,0,0,0,0,1,0,0,0,1
16392,18992,NLD,49,767,214,280.0,156.5,0,0,1,4,4,771,771,Corporate,Groups,0,0,0,0,0,0,0,0,0,0,0,0,0
16396,18996,MKD,40,767,215,210.0,142.0,0,0,1,3,3,770,770,Corporate,Groups,0,0,0,0,0,0,0,0,0,0,0,0,0
16399,18999,MKD,41,767,215,210.0,142.0,0,0,1,3,3,770,770,Corporate,Groups,0,0,0,0,0,0,0,0,0,0,0,0,0
16400,19000,DEU,62,767,215,210.0,142.0,0,0,1,3,3,770,770,Corporate,Groups,0,0,0,0,0,0,0,0,0,0,0,0,0
16401,19001,POL,41,767,215,210.0,142.0,0,0,1,3,3,770,770,Corporate,Groups,0,0,0,0,0,0,0,0,0,0,0,0,0
16403,19003,MKD,43,767,215,210.0,142.0,0,0,1,3,3,770,770,Corporate,Groups,0,0,0,0,0,0,0,0,0,0,0,0,0
16404,19004,MKD,34,767,215,225.0,163.0,0,0,1,3,3,770,770,Corporate,Groups,0,0,0,0,0,0,0,0,0,0,0,0,0
16405,19005,GBR,60,767,6,146.0,25.0,0,0,1,2,2,769,769,Corporate,Corporate,0,0,0,0,0,0,0,1,0,0,0,0,0
16406,19006,MKD,51,767,215,210.0,142.0,0,0,1,3,3,770,770,Corporate,Groups,0,0,0,0,0,0,0,0,0,0,0,0,0
16408,19008,MKD,39,767,215,210.0,142.0,0,0,1,3,3,770,770,Corporate,Groups,0,0,0,0,0,0,0,0,0,0,0,0,0
16409,19009,MKD,45,767,215,210.0,142.0,0,0,1,3,3,770,770,Corporate,Groups,0,0,0,0,0,0,0,0,0,0,0,0,0
16412,19012,ITA,48,767,212,460.0,205.0,0,0,1,6,6,773,773,Corporate,Groups,0,0,0,0,0,0,0,1,0,0,0,0,0
16415,19015,MLT,32,767,215,210.0,142.0,0,0,1,3,3,770,770,Corporate,Groups,0,0,0,0,0,0,0,0,0,0,0,0,0
16422,19022,IRL,70,766,212,1085.0,492.5,0,0,1,14,7,773,773,Corporate,Groups,0,0,0,0,0,0,0,0,0,0,0,0,0
16428,19031,MLT,57,766,213,450.0,196.0,0,0,1,12,6,772,772,Corporate,Groups,0,0,0,0,0,0,0,0,0,0,0,0,0
16441,19044,PRT,62,766,6,73.0,16.0,0,0,1,1,1,767,767,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
16457,19060,TUR,47,765,214,670.0,172.0,0,0,1,18,6,771,771,Corporate,Groups,0,0,0,0,0,0,0,0,1,0,0,0,0
16458,19061,CHN,32,765,16,442.5,42.0,0,0,1,6,6,771,771,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
16469,19073,PRT,32,765,122,61.0,7.0,0,0,1,1,1,766,766,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
16470,19074,PRT,64,765,2,61.0,7.0,0,0,1,1,1,766,766,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
16480,19084,PRT,72,765,14,55.0,23.0,0,0,1,2,1,766,766,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
16481,19085,PRT,86,765,14,55.0,23.0,0,0,1,2,1,766,766,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
16493,19098,PRT,32,765,11,61.0,7.0,0,0,1,1,1,766,766,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
16618,19230,ESP,50,762,5,71.0,35.0,0,0,1,1,1,763,763,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
16619,19231,ESP,46,762,5,71.0,7.0,0,0,1,1,1,763,763,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
16620,19232,ESP,33,762,5,71.0,10.0,0,0,1,1,1,763,763,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
16639,19251,ESP,55,762,5,71.0,7.0,0,0,1,1,1,763,763,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
16652,19266,PRT,41,761,14,73.0,7.0,0,0,1,1,1,762,762,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
16654,19268,ESP,51,761,14,73.0,7.0,0,0,1,1,1,762,762,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
16655,19271,PRT,38,761,4,1286.0,168.0,0,0,14,16,16,62,763,Corporate,Corporate,0,0,0,0,0,0,0,1,0,0,0,0,0
16656,19272,PRT,69,761,13,59.0,7.0,0,0,1,1,1,762,762,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
16665,19281,FRA,35,761,9,435.0,33.0,0,0,3,6,4,553,762,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
16669,19285,ESP,51,761,0,990.0,66.0,0,0,2,3,3,651,762,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
16710,19326,LTU,41,760,39,240.0,56.5,0,0,1,4,4,764,764,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
16715,19331,SWE,49,760,39,240.0,24.0,0,0,1,4,4,764,764,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
16716,19332,PRT,48,760,0,248.0,54.0,0,0,2,4,2,717,761,Corporate,Corporate,0,0,0,0,0,0,0,1,0,0,0,0,0
16717,19333,PRT,20,760,0,183.0,42.0,0,0,1,2,1,761,761,Corporate,Corporate,0,0,0,0,0,0,0,1,1,0,0,0,0
16718,19334,PRT,38,760,0,58.0,7.0,0,0,1,1,1,761,761,Corporate,Corporate,0,0,0,0,0,0,0,1,0,0,0,0,0
16722,19338,FIN,52,760,39,240.0,33.0,0,0,1,4,4,764,764,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
16963,19587,PRT,34,754,6,401.0,79.0,0,0,4,5,5,12,756,Corporate,Corporate,0,0,0,0,0,0,0,1,0,0,0,0,0
17022,19652,FRA,28,753,3,219.0,21.0,0,0,1,3,3,756,756,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
17023,19653,FRA,28,753,3,219.0,21.0,0,0,1,3,3,756,756,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
17071,19703,PRT,33,751,17,59.0,7.0,0,0,1,1,1,752,752,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
17074,19706,PRT,42,751,17,59.0,7.0,0,0,1,1,1,752,752,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
17087,19720,PRT,47,751,17,59.0,7.0,0,0,1,1,1,752,752,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
17092,19725,PRT,45,751,16,126.0,43.0,0,0,1,4,2,753,753,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
17151,19791,PRT,39,750,16,189.0,55.0,0,0,1,6,3,753,753,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
17268,19914,PRT,37,747,7,73.0,16.0,0,0,1,1,1,748,748,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
17271,19917,ESP,55,747,7,73.0,54.5,0,0,1,1,1,748,748,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
17274,19920,NLD,33,747,12,146.0,42.0,0,0,1,2,2,749,749,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
17290,19939,ESP,54,746,7,146.0,14.0,0,0,1,2,2,748,748,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
17291,19940,CHE,44,746,8,73.0,7.0,0,0,1,1,1,747,747,Corporate,Corporate,1,0,0,0,0,0,0,0,0,0,0,0,0
17328,19978,PRT,60,744,2,59.0,9.0,0,0,1,1,1,745,745,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
17377,20032,PRT,78,743,3,2754.0,1496.0,0,0,1,68,34,777,777,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
17415,20073,PRT,48,741,27,3023.0,418.0,4,2,24,49,49,119,744,Corporate,Corporate,0,0,0,0,0,0,0,1,0,0,0,0,0
17699,20367,PRT,55,733,7,438.0,129.0,0,0,2,5,3,706,735,Corporate,Corporate,0,0,0,0,0,0,0,1,0,0,0,0,0
17739,20409,PRT,50,732,0,369.0,182.0,0,0,2,5,3,235,734,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
18024,20737,IRL,53,726,11,148.0,56.3,0,0,2,2,2,651,727,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
18114,20829,NLD,35,724,20,1016.0,492.5,0,0,2,5,5,390,727,Corporate,Corporate,0,0,0,0,0,0,0,1,0,0,0,0,0
18163,20879,PRT,75,723,0,175.2,42.0,0,0,1,6,3,726,726,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
18272,20989,ITA,54,720,0,73.0,7.0,0,0,1,1,1,721,721,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
18312,21029,PRT,36,719,2,359.0,37.0,0,0,2,2,2,644,720,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
18313,21030,PRT,49,719,1,59.0,7.0,0,0,1,1,1,720,720,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
18316,21033,PRT,52,719,6,707.0,147.5,0,0,6,9,9,461,721,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
18326,21043,ESP,26,719,0,740.0,82.5,0,0,1,2,2,721,721,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
18346,21063,PRT,40,718,9,416.0,53.0,0,0,5,7,7,249,719,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
18375,21093,PRT,51,718,2,202.0,50.0,0,0,2,3,3,713,720,Corporate,Corporate,0,0,0,0,0,0,0,1,0,0,0,0,0
18412,21131,BRA,51,717,0,0.0,149.2,0,0,1,9,9,726,726,Corporate,Complementary,0,0,0,0,0,0,0,1,0,0,0,0,0
18564,21285,ITA,32,712,6,478.88,408.89,0,0,1,16,8,720,720,Corporate,Corporate,0,0,0,0,0,0,0,0,1,0,0,0,0
18580,21301,PRT,42,711,16,295.0,35.0,0,0,2,5,5,311,715,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
18633,21354,AUT,60,711,1,273.0,103.0,0,2,1,2,2,713,713,Corporate,Aviation,0,0,0,0,0,0,0,1,0,0,0,0,0
18643,21364,ESP,27,710,8,128.0,14.0,0,0,1,2,2,712,712,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
18644,21365,ESP,48,710,8,128.0,14.0,0,0,1,2,2,712,712,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
18665,21386,BEL,65,710,1,454.0,137.0,0,0,2,6,6,557,715,Corporate,Aviation,0,0,0,0,0,0,0,0,0,0,0,0,0
18868,21595,PRT,47,705,4,74.0,16.0,0,0,1,1,1,706,706,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
18914,21641,PRT,55,704,1,65.0,23.5,0,0,1,2,1,705,705,Corporate,Corporate,0,0,0,0,0,0,0,1,0,0,0,0,0
18982,21713,CHN,63,702,0,783.0,106.0,0,0,1,3,3,705,705,Corporate,Other,0,0,0,0,0,0,0,0,0,0,0,0,0
